DATE,RR,TN,HTN,TX,HTX,TM,TMNX,DG,TAMPLI,TNTXM,FFM,FXI,DXI,HXI,FXY,DXY,HXY,FXI3S,HXI3S,UN,HUN,UX,HUX,DHUMI40,DHUMI80,TSVM,UM,ETPGRILLE,NEIGETOTX,NEIGETOT06
20220421,4.4,1.6,504.0,19.5,1228.0,9.6,10.55,0.0,17.9,10.6,1.6,10.6,320.0,1319.0,6.2,320.0,1306.0,9.7,1318.0,41.0,1128.0,99.0,520.0,0.0,954.0,9.3,80.0,2.6,0.0,0.0
20220422,0.2,-0.5,432.0,19.5,1542.0,10.1,9.5,40.0,20.0,9.5,1.0,6.0,270.0,1132.0,2.6,280.0,1043.0,5.6,1132.0,36.0,1543.0,100.0,211.0,65.0,710.0,8.5,73.0,2.5,0.0,0.0
20220423,10.2,5.9,2057.0,17.8,1440.0,10.9,11.85,0.0,11.9,11.9,2.0,13.9,210.0,1811.0,6.8,220.0,1819.0,11.8,1811.0,46.0,1422.0,94.0,1905.0,0.0,825.0,9.8,77.0,2.4,0.0,0.0
20220424,9.4,6.6,235.0,12.8,1109.0,10.0,9.7,0.0,6.2,9.7,2.6,8.8,210.0,1003.0,4.6,210.0,843.0,7.7,813.0,61.0,1112.0,97.0,2324.0,0.0,641.0,9.4,77.0,1.5,0.0,0.0
20220425,7.0,8.9,937.0,12.2,1550.0,9.1,10.55,0.0,3.3,10.6,1.4,6.3,230.0,548.0,3.0,210.0,619.0,5.5,548.0,76.0,1627.0,100.0,2308.0,0.0,1393.0,10.8,94.0,0.8,0.0,0.0
20220426,0.0,5.3,133.0,15.8,1210.0,9.7,10.55,0.0,10.5,10.6,1.7,8.1,340.0,1325.0,4.2,320.0,1125.0,7.7,1325.0,44.0,1627.0,100.0,155.0,0.0,837.0,9.3,79.0,2.7,0.0,0.0
20220427,0.2,-1.2,453.0,19.8,1228.0,9.8,9.3,195.0,21.0,9.3,1.7,8.1,350.0,1344.0,4.9,320.0,1350.0,7.4,1344.0,38.0,1157.0,100.0,532.0,18.0,699.0,8.5,73.0,3.0,0.0,0.0
20220428,0.0,0.3,414.0,22.1,1231.0,11.7,11.2,0.0,21.8,11.2,2.1,9.0,320.0,1622.0,5.4,320.0,1350.0,8.3,1622.0,33.0,1046.0,100.0,439.0,138.0,629.0,9.0,69.0,3.6,0.0,0.0
20220429,0.4,0.3,417.0,20.9,1251.0,10.7,10.6,0.0,20.6,10.6,1.6,9.6,330.0,1606.0,5.5,320.0,1503.0,8.8,1606.0,23.0,1256.0,100.0,523.0,333.0,723.0,8.3,70.0,3.2,0.0,0.0
20220430,0.0,0.5,422.0,18.4,1145.0,9.7,9.45,0.0,17.9,9.5,2.6,15.1,340.0,1018.0,7.0,310.0,1519.0,13.8,1018.0,40.0,1424.0,100.0,409.0,2.0,719.0,8.7,76.0,2.9,0.0,0.0
20220501,0.0,-0.7,423.0,18.9,1128.0,9.2,9.1,97.0,19.6,9.1,2.0,11.1,320.0,1321.0,6.4,320.0,1250.0,9.4,1244.0,42.0,1052.0,100.0,340.0,0.0,662.0,8.3,74.0,2.6,0.0,0.0
20220502,0.2,-0.4,419.0,20.1,1134.0,10.7,9.85,40.0,20.5,9.9,1.5,8.6,340.0,1345.0,5.4,320.0,1602.0,7.9,1345.0,41.0,1009.0,100.0,454.0,9.0,627.0,8.9,72.0,2.7,0.0,0.0
20220503,0.0,5.2,408.0,19.0,909.0,12.5,12.1,0.0,13.8,12.1,1.0,10.4,360.0,1237.0,6.5,340.0,1243.0,10.0,1237.0,40.0,1057.0,99.0,531.0,5.0,556.0,9.8,71.0,2.4,0.0,0.0
20220504,7.2,3.6,431.0,19.3,1002.0,11.9,11.45,0.0,15.7,11.5,1.1,9.9,340.0,1513.0,5.8,310.0,1538.0,9.1,1513.0,50.0,1156.0,100.0,447.0,0.0,918.0,11.5,84.0,2.0,0.0,0.0
20220505,0.2,9.4,2245.0,16.3,1358.0,11.3,12.85,0.0,6.9,12.9,2.4,8.6,360.0,1141.0,5.1,350.0,1713.0,8.2,1157.0,57.0,1431.0,99.0,33.0,0.0,1004.0,11.2,85.0,2.0,0.0,0.0
20220506,0.0,3.3,401.0,16.6,1535.0,11.2,9.95,0.0,13.3,10.0,3.0,11.7,330.0,927.0,7.6,350.0,1511.0,11.1,1508.0,61.0,1319.0,100.0,103.0,0.0,648.0,10.5,80.0,1.6,0.0,0.0
20220507,0.2,2.5,425.0,20.4,1334.0,12.6,11.45,0.0,17.9,11.5,1.9,14.2,360.0,1337.0,7.5,360.0,1343.0,12.5,1337.0,48.0,1023.0,100.0,353.0,0.0,558.0,10.8,75.0,2.6,0.0,0.0
20220508,0.0,3.4,427.0,22.0,1437.0,12.9,12.7,0.0,18.6,12.7,1.8,11.0,50.0,1442.0,7.0,360.0,1413.0,10.3,1442.0,42.0,1536.0,100.0,446.0,0.0,661.0,10.6,74.0,3.0,0.0,0.0
20220509,0.0,3.7,301.0,24.3,1404.0,13.4,14.0,0.0,20.6,14.0,1.4,8.2,70.0,1455.0,4.9,320.0,1559.0,7.4,1455.0,45.0,1358.0,100.0,137.0,0.0,744.0,12.1,80.0,2.8,0.0,0.0
20220510,0.0,5.8,111.0,25.5,1513.0,15.8,15.65,0.0,19.7,15.7,1.1,9.2,70.0,1001.0,3.3,50.0,1004.0,7.1,1214.0,32.0,1540.0,100.0,45.0,176.0,665.0,12.1,72.0,3.7,0.0,0.0
20220511,0.0,7.1,410.0,27.3,1512.0,19.7,17.2,0.0,20.2,17.2,3.3,13.4,190.0,1558.0,6.3,190.0,1600.0,11.8,1644.0,22.0,1518.0,100.0,503.0,834.0,385.0,10.5,52.0,5.9,0.0,0.0
20220512,1.0,14.0,509.0,27.5,1238.0,19.7,20.75,0.0,13.5,20.8,1.9,9.9,150.0,24.0,4.8,210.0,1008.0,9.1,1129.0,29.0,950.0,98.0,2337.0,440.0,263.0,12.1,55.0,5.5,0.0,0.0
20220513,0.2,9.1,447.0,22.5,1436.0,15.9,15.8,0.0,13.4,15.8,1.7,7.8,310.0,1557.0,5.3,320.0,1548.0,7.1,1540.0,54.0,750.0,99.0,2347.0,0.0,682.0,14.2,80.0,3.3,0.0,0.0
20220514,0.0,5.6,349.0,25.3,1259.0,16.1,15.45,0.0,19.7,15.5,1.6,7.9,300.0,1548.0,4.9,320.0,1550.0,7.3,1548.0,38.0,1233.0,100.0,148.0,4.0,687.0,13.2,75.0,3.9,0.0,0.0
20220515,0.6,7.0,438.0,28.7,1338.0,19.9,17.85,0.0,21.7,17.9,2.5,13.0,210.0,1527.0,6.4,210.0,1513.0,11.2,1542.0,33.0,1422.0,100.0,304.0,240.0,401.0,13.4,62.0,4.8,0.0,0.0
20220516,0.0,12.2,429.0,26.2,1258.0,18.4,19.2,0.0,14.0,19.2,1.5,7.9,270.0,1217.0,3.5,320.0,1728.0,6.8,1217.0,36.0,1213.0,94.0,2333.0,107.0,285.0,12.7,63.0,4.5,0.0,0.0
20220517,0.0,8.8,354.0,28.6,1258.0,18.8,18.7,0.0,19.8,18.7,1.4,9.2,290.0,1324.0,4.4,320.0,1714.0,7.4,1324.0,35.0,1321.0,99.0,436.0,72.0,581.0,13.9,68.0,4.5,0.0,0.0
20220518,0.0,8.3,434.0,29.9,1337.0,20.0,19.1,0.0,21.6,19.1,1.6,8.1,300.0,1112.0,4.8,320.0,1021.0,7.5,1112.0,36.0,1205.0,100.0,300.0,112.0,546.0,14.9,68.0,5.1,0.0,0.0
20220519,0.0,12.7,420.0,28.4,1026.0,21.9,20.55,0.0,15.7,20.6,3.0,15.1,200.0,1225.0,7.2,200.0,1225.0,13.2,1225.0,33.0,1029.0,96.0,137.0,192.0,373.0,14.8,60.0,5.2,0.0,0.0
20220520,0.0,19.5,2341.0,30.5,1112.0,24.4,25.0,0.0,11.0,25.0,4.5,19.7,240.0,1248.0,10.0,210.0,1255.0,16.0,1250.0,25.0,1113.0,77.0,2325.0,712.0,0.0,12.0,41.0,8.6,0.0,0.0
20220521,0.0,12.3,421.0,29.0,1432.0,21.1,20.65,0.0,16.7,20.7,1.5,11.0,210.0,1021.0,3.3,270.0,1108.0,8.3,1022.0,37.0,1537.0,92.0,2316.0,20.0,382.0,15.9,66.0,5.1,0.0,0.0
20220522,0.0,11.8,403.0,28.6,1634.0,21.5,20.2,0.0,16.8,20.2,1.8,15.5,140.0,2021.0,8.7,130.0,2019.0,13.5,2021.0,31.0,2034.0,99.0,418.0,90.0,397.0,17.1,68.0,4.3,0.0,0.0
20220523,8.8,14.8,437.0,27.4,1122.0,17.8,21.1,0.0,12.6,21.1,1.3,10.8,270.0,1226.0,5.6,300.0,1209.0,9.3,1204.0,33.0,1013.0,97.0,1710.0,53.0,839.0,15.5,79.0,3.8,0.0,0.0
20220524,0.4,10.6,618.0,18.0,1423.0,13.0,14.3,0.0,7.4,14.3,1.5,13.5,260.0,246.0,4.6,270.0,253.0,12.2,246.0,45.0,1538.0,99.0,26.0,0.0,711.0,11.2,77.0,3.0,0.0,0.0
20220525,0.0,3.9,357.0,21.5,1302.0,13.5,12.7,0.0,17.6,12.7,2.4,11.3,330.0,1150.0,5.8,320.0,1355.0,10.7,1150.0,45.0,1335.0,100.0,409.0,0.0,617.0,10.6,72.0,3.5,0.0,0.0
20220526,0.0,4.7,423.0,22.5,1441.0,14.4,13.6,0.0,17.8,13.6,2.5,11.3,310.0,1637.0,6.6,320.0,1525.0,10.5,1323.0,45.0,1009.0,100.0,237.0,0.0,607.0,11.5,73.0,3.9,0.0,0.0
20220527,0.0,5.3,401.0,22.7,1308.0,15.3,14.0,0.0,17.4,14.0,2.9,9.9,320.0,1317.0,6.1,320.0,1433.0,8.9,1318.0,52.0,1521.0,100.0,30.0,0.0,607.0,12.7,75.0,3.9,0.0,0.0
20220528,0.0,5.5,305.0,22.4,1226.0,14.3,13.95,0.0,16.9,14.0,3.5,13.0,310.0,1607.0,7.8,320.0,1056.0,11.9,1607.0,40.0,1133.0,100.0,211.0,7.0,481.0,10.3,66.0,4.7,0.0,0.0
20220529,0.0,1.8,344.0,19.8,1318.0,11.9,10.8,0.0,18.0,10.8,3.0,14.6,330.0,1318.0,7.2,320.0,956.0,12.5,1318.0,35.0,1452.0,100.0,445.0,245.0,467.0,8.2,63.0,3.7,0.0,0.0
20220530,0.0,2.8,407.0,21.8,1421.0,13.3,12.3,0.0,19.0,12.3,1.4,8.7,330.0,1306.0,3.3,320.0,909.0,7.8,1307.0,33.0,1127.0,95.0,426.0,489.0,443.0,8.4,59.0,4.2,0.0,0.0
20220531,1.0,5.3,2313.0,19.8,1057.0,13.4,12.55,0.0,14.5,12.6,2.1,11.0,200.0,733.0,5.6,200.0,737.0,9.8,737.0,47.0,726.0,96.0,2351.0,0.0,723.0,11.5,76.0,2.0,0.0,0.0
20220601,11.8,5.7,325.0,19.5,1021.0,14.3,12.6,0.0,13.8,12.6,1.1,8.0,190.0,1018.0,4.0,200.0,1022.0,7.6,1018.0,56.0,1042.0,100.0,438.0,0.0,1084.0,14.3,87.0,1.4,0.0,0.0
20220602,0.2,12.0,207.0,26.3,1330.0,18.5,19.15,0.0,14.3,19.2,2.0,10.8,130.0,1154.0,5.9,130.0,1201.0,9.8,1154.0,37.0,1540.0,100.0,117.0,35.0,765.0,15.6,76.0,4.2,0.0,0.0
20220603,5.5,11.3,344.0,27.2,1531.0,19.8,19.25,0.0,15.9,19.3,2.5,16.9,300.0,2157.0,5.9,300.0,2200.0,15.3,2157.0,43.0,1214.0,98.0,402.0,0.0,560.0,15.6,70.0,4.6,,
20220604,9.2,13.2,431.0,29.7,1457.0,21.4,21.45,0.0,16.5,21.5,1.8,12.2,270.0,117.0,5.0,320.0,20.0,11.0,2240.0,44.0,1238.0,98.0,449.0,0.0,745.0,18.5,75.0,5.1,,
20220605,9.0,15.5,358.0,24.9,1133.0,17.8,20.2,0.0,9.4,20.2,1.5,14.8,270.0,1230.0,5.9,320.0,1504.0,11.8,1230.0,57.0,1127.0,99.0,2350.0,0.0,1060.0,17.7,87.0,3.5,,
20220606,3.8,10.6,41.0,24.4,1242.0,17.2,17.5,0.0,13.8,17.5,1.1,7.2,320.0,1225.0,3.4,280.0,1226.0,6.5,1232.0,47.0,1422.0,100.0,51.0,0.0,917.0,15.8,83.0,3.6,,
20220607,0.0,13.2,350.0,22.9,1225.0,15.8,18.05,0.0,9.7,18.1,1.4,8.8,270.0,1213.0,5.0,310.0,1347.0,8.0,1213.0,44.0,1201.0,98.0,2357.0,0.0,709.0,13.2,76.0,4.3,,
20220608,7.8,6.2,153.0,19.1,1531.0,13.4,12.65,0.0,12.9,12.7,1.4,8.9,210.0,1001.0,4.3,210.0,1010.0,7.9,1001.0,57.0,924.0,100.0,251.0,0.0,1078.0,13.4,87.0,1.7,,
20220609,5.0,11.7,335.0,18.4,1256.0,13.1,15.05,0.0,6.7,15.1,1.6,9.3,360.0,1202.0,4.3,350.0,1329.0,8.3,1202.0,54.0,1259.0,99.0,21.0,0.0,1018.0,12.6,84.0,2.6,,
20220610,0.0,3.9,405.0,23.7,1233.0,15.0,13.8,0.0,19.8,13.8,2.2,10.0,340.0,1358.0,5.7,320.0,1401.0,9.5,1507.0,43.0,1247.0,100.0,251.0,0.0,636.0,11.8,72.0,4.1,,
20220611,0.0,5.2,314.0,27.6,1315.0,18.2,16.4,0.0,22.4,16.4,1.6,8.3,300.0,1321.0,5.3,320.0,1554.0,8.1,1321.0,33.0,912.0,100.0,323.0,5.0,561.0,13.8,69.0,4.6,,
20220612,0.0,9.4,216.0,30.9,1425.0,20.6,20.15,0.0,21.5,20.2,1.4,7.0,290.0,1231.0,4.2,320.0,1617.0,6.7,1140.0,28.0,1346.0,99.0,228.0,121.0,455.0,15.2,66.0,5.3,,
20220613,0.0,11.7,348.0,25.7,1132.0,18.3,18.7,0.0,14.0,18.7,2.4,10.8,330.0,1208.0,6.0,320.0,1250.0,9.3,1208.0,30.0,1534.0,100.0,414.0,158.0,600.0,13.8,69.0,5.5,,
20220614,0.0,5.5,403.0,28.8,1317.0,19.2,17.15,0.0,23.3,17.2,1.3,7.7,300.0,1308.0,3.2,300.0,1412.0,6.4,1308.0,37.0,1217.0,99.0,427.0,22.0,544.0,13.9,65.0,4.9,,
20220615,1.6,12.0,21.0,33.2,1534.0,23.6,22.6,0.0,21.2,22.6,1.8,11.5,220.0,1231.0,5.5,210.0,1239.0,9.6,1247.0,27.0,1223.0,97.0,2357.0,560.0,501.0,16.3,62.0,6.2,,
20220616,0.0,14.7,244.0,30.8,1337.0,22.5,22.75,0.0,16.1,22.8,1.9,9.2,290.0,1527.0,5.2,320.0,1542.0,8.0,1549.0,37.0,1310.0,100.0,331.0,105.0,580.0,17.6,68.0,6.2,,
20220617,0.0,10.3,408.0,31.9,1331.0,22.1,21.1,0.0,21.6,21.1,1.9,8.6,10.0,1542.0,5.2,310.0,1426.0,8.4,1611.0,30.0,1124.0,98.0,422.0,321.0,432.0,15.2,62.0,5.9,,
20220618,0.0,10.7,352.0,35.5,1233.0,26.0,23.1,0.0,24.8,23.1,2.1,10.4,160.0,1836.0,5.2,170.0,1841.0,9.5,1837.0,25.0,1021.0,93.0,245.0,632.0,312.0,15.6,50.0,6.9,,
20220619,0.0,17.4,238.0,34.2,1328.0,27.4,25.8,0.0,16.8,25.8,3.4,16.5,170.0,1030.0,7.7,200.0,1008.0,14.1,1031.0,26.0,1024.0,83.0,242.0,806.0,60.0,15.1,45.0,8.8,,
20220620,0.0,13.6,403.0,32.8,1352.0,24.2,23.2,0.0,19.2,23.2,2.0,10.7,200.0,1043.0,5.2,200.0,923.0,9.6,1125.0,24.0,1356.0,82.0,421.0,739.0,58.0,12.7,46.0,7.4,,
20220621,3.4,13.6,423.0,33.5,1258.0,23.5,23.55,0.0,19.9,23.6,2.1,14.2,150.0,1557.0,7.4,150.0,1559.0,13.1,1557.0,30.0,1309.0,83.0,436.0,390.0,71.0,15.6,56.0,6.2,,
20220622,35.3,17.7,1800.0,28.2,1226.0,20.5,22.95,0.0,10.5,23.0,2.9,20.9,140.0,1908.0,12.5,150.0,1917.0,18.8,1908.0,46.0,1228.0,96.0,2303.0,0.0,768.0,18.1,77.0,5.0,,
20220623,13.4,15.6,2300.0,27.9,1247.0,19.5,21.75,0.0,12.3,21.8,1.5,22.7,170.0,1443.0,6.9,200.0,1445.0,,,52.0,1150.0,99.0,146.0,0.0,1015.0,18.9,85.0,4.0,,
20220624,28.6,14.6,1002.0,20.9,1436.0,16.1,17.75,0.0,6.3,17.8,1.4,7.1,170.0,1353.0,4.6,320.0,704.0,6.5,1353.0,58.0,1501.0,100.0,2349.0,0.0,1050.0,16.1,89.0,2.2,,
20220625,8.2,10.3,420.0,27.7,1431.0,19.2,19.0,0.0,17.4,19.0,1.9,13.7,300.0,1808.0,5.9,270.0,1814.0,12.6,1808.0,35.0,1423.0,100.0,1.0,111.0,745.0,15.2,73.0,4.7,,
20220626,0.4,13.8,59.0,25.8,1301.0,18.9,19.8,0.0,12.0,19.8,2.1,8.9,250.0,2043.0,4.5,10.0,2201.0,8.0,2050.0,61.0,1556.0,99.0,33.0,0.0,972.0,18.5,86.0,3.7,,
20220627,1.2,14.6,219.0,20.3,1247.0,16.1,17.45,0.0,5.7,17.5,2.0,9.0,10.0,1416.0,5.5,340.0,1428.0,8.3,1416.0,69.0,1255.0,97.0,821.0,0.0,1154.0,15.8,87.0,2.0,,
20220628,0.0,11.4,359.0,22.3,1053.0,17.3,16.85,0.0,10.9,16.9,1.3,7.4,340.0,1154.0,4.0,320.0,1136.0,7.1,1154.0,63.0,1103.0,99.0,415.0,0.0,977.0,16.8,86.0,2.5,,
20220629,0.0,12.8,238.0,27.6,1419.0,20.6,20.2,0.0,14.8,20.2,1.5,7.4,340.0,1208.0,4.3,320.0,1216.0,7.1,1208.0,49.0,1500.0,100.0,301.0,0.0,663.0,17.4,74.0,4.4,,
20220630,11.6,11.4,248.0,29.1,1154.0,18.0,20.25,0.0,17.7,20.3,1.9,12.0,310.0,1426.0,6.4,350.0,1726.0,10.5,1426.0,41.0,1330.0,100.0,253.0,0.0,932.0,16.0,81.0,4.7,,
20220701,0.0,11.6,220.0,21.9,1443.0,15.6,16.75,0.0,10.3,16.8,2.0,8.4,300.0,1553.0,4.6,320.0,1559.0,7.4,1148.0,47.0,1426.0,98.0,47.0,0.0,697.0,12.7,74.0,4.3,,
20220702,0.0,5.9,304.0,27.6,1515.0,17.8,16.75,0.0,21.7,16.8,1.1,6.5,310.0,1347.0,3.4,290.0,1352.0,5.7,1023.0,30.0,1709.0,100.0,311.0,168.0,492.0,13.0,67.0,4.7,,
20220703,3.4,9.7,330.0,30.0,1308.0,20.8,19.85,0.0,20.3,19.9,1.6,7.5,320.0,1203.0,4.4,330.0,1205.0,7.1,1203.0,40.0,1517.0,99.0,2251.0,4.0,666.0,16.7,71.0,4.7,,
20220704,0.0,16.4,420.0,26.3,1455.0,20.8,21.35,0.0,9.9,21.4,2.2,8.2,310.0,1258.0,5.3,320.0,1318.0,7.4,1304.0,54.0,1318.0,99.0,431.0,0.0,684.0,18.6,77.0,4.5,,
20220705,0.0,10.9,337.0,26.3,1228.0,18.9,18.6,0.0,15.4,18.6,2.6,10.8,330.0,1330.0,6.0,310.0,1428.0,9.6,1330.0,39.0,1614.0,100.0,443.0,73.0,561.0,13.6,67.0,5.5,,
20220706,0.0,8.9,428.0,26.1,1404.0,18.1,17.5,0.0,17.2,17.5,2.8,10.3,300.0,1504.0,6.3,310.0,1032.0,9.3,1316.0,37.0,1354.0,96.0,346.0,52.0,482.0,12.6,64.0,5.2,,
20220707,0.0,7.0,413.0,25.7,1347.0,17.6,16.35,0.0,18.7,16.4,3.1,13.4,310.0,1305.0,6.8,310.0,1305.0,12.9,1305.0,42.0,1014.0,100.0,446.0,0.0,418.0,13.0,68.0,4.6,,
20220708,0.0,8.5,433.0,26.5,1328.0,18.1,17.5,0.0,18.0,17.5,3.4,14.2,360.0,1544.0,8.1,350.0,1557.0,12.8,1544.0,36.0,1935.0,100.0,440.0,250.0,377.0,12.4,63.0,5.5,,
20220709,0.0,5.1,342.0,26.6,1218.0,17.4,15.85,0.0,21.5,15.9,1.8,9.3,330.0,1226.0,6.0,330.0,1235.0,8.3,1231.0,42.0,852.0,96.0,428.0,0.0,497.0,12.9,67.0,4.0,,
20220710,0.0,8.7,404.0,27.5,1419.0,19.1,18.1,0.0,18.8,18.1,2.8,11.4,320.0,1307.0,6.4,320.0,1037.0,10.4,1611.0,43.0,1622.0,98.0,409.0,0.0,514.0,14.2,67.0,4.9,,
20220711,0.0,7.5,405.0,28.7,1344.0,19.4,18.1,0.0,21.2,18.1,2.0,8.7,320.0,1355.0,5.6,310.0,1438.0,8.1,1436.0,41.0,1025.0,99.0,445.0,0.0,521.0,13.8,65.0,5.3,,
20220712,0.0,9.2,356.0,30.4,1252.0,20.6,19.8,0.0,21.2,19.8,1.9,10.0,340.0,1347.0,6.1,320.0,1526.0,8.9,1347.0,30.0,1636.0,99.0,449.0,592.0,354.0,13.1,59.0,5.8,,
20220713,0.0,6.9,356.0,31.7,1257.0,21.4,19.3,0.0,24.8,19.3,1.2,8.4,310.0,1317.0,3.5,290.0,1318.0,7.4,1314.0,23.0,1037.0,91.0,402.0,652.0,268.0,12.0,53.0,5.7,,
20220714,0.0,11.9,431.0,34.1,1447.0,23.8,23.0,0.0,22.2,23.0,1.4,8.2,280.0,1332.0,3.7,300.0,1652.0,6.5,1332.0,23.0,915.0,90.0,434.0,622.0,358.0,13.9,53.0,6.7,,
20220715,0.0,11.2,441.0,30.5,1325.0,21.6,20.85,0.0,19.3,20.9,2.2,10.4,310.0,1343.0,5.9,310.0,1642.0,9.4,1343.0,29.0,1350.0,95.0,447.0,560.0,344.0,13.4,57.0,6.3,,
20220716,0.0,9.0,420.0,30.4,1403.0,20.8,19.7,0.0,21.4,19.7,2.5,11.1,300.0,1218.0,6.5,310.0,1449.0,10.6,1218.0,27.0,1554.0,97.0,445.0,605.0,351.0,12.3,55.0,6.2,,
20220717,0.0,7.4,354.0,32.8,1446.0,21.4,20.1,0.0,25.4,20.1,1.8,9.1,320.0,1537.0,5.9,330.0,1625.0,8.4,1537.0,30.0,1053.0,96.0,408.0,649.0,371.0,13.1,56.0,6.0,,
20220718,0.0,9.3,419.0,36.0,1254.0,23.8,22.65,0.0,26.7,22.7,1.6,8.9,310.0,1359.0,5.2,320.0,1526.0,8.0,1348.0,23.0,1012.0,95.0,456.0,666.0,318.0,12.9,49.0,6.8,,
20220719,0.0,10.9,329.0,36.1,1439.0,26.3,23.5,0.0,25.2,23.5,2.5,11.1,210.0,1307.0,5.5,200.0,1300.0,9.6,1257.0,25.0,1424.0,79.0,339.0,815.0,0.0,14.5,46.0,7.4,,
20220720,0.0,18.3,433.0,34.3,1239.0,25.3,26.3,0.0,16.0,26.3,2.1,12.5,190.0,1358.0,6.6,300.0,1426.0,11.3,1505.0,28.0,1358.0,86.0,2329.0,193.0,60.0,17.9,58.0,6.9,,
20220721,0.0,12.7,355.0,31.3,1357.0,22.0,22.0,0.0,18.6,22.0,1.9,8.8,330.0,1316.0,5.3,320.0,1531.0,8.1,1316.0,32.0,1242.0,100.0,501.0,415.0,506.0,15.3,63.0,5.9,,
20220722,0.8,11.0,405.0,34.1,1303.0,23.9,22.55,0.0,23.1,22.6,1.7,19.0,140.0,2007.0,6.2,130.0,2009.0,17.2,2007.0,25.0,1345.0,99.0,443.0,456.0,472.0,16.3,61.0,6.0,,
20220723,0.0,17.8,447.0,27.3,1322.0,22.1,22.55,0.0,9.5,22.6,1.6,8.9,290.0,1411.0,5.1,300.0,1419.0,8.0,1411.0,53.0,1217.0,90.0,454.0,0.0,467.0,18.6,71.0,4.7,,
20220724,0.0,12.2,428.0,34.6,1429.0,23.8,23.4,0.0,22.4,23.4,1.3,8.3,300.0,1255.0,3.9,310.0,1300.0,7.6,1255.0,31.0,1521.0,100.0,451.0,439.0,484.0,16.8,63.0,6.0,,
20220725,0.0,14.7,109.0,34.6,1036.0,25.1,24.65,0.0,19.9,24.7,2.4,9.5,300.0,1040.0,6.0,310.0,1530.0,8.9,1527.0,25.0,956.0,89.0,113.0,553.0,305.0,16.1,55.0,6.8,,
20220726,0.0,17.9,444.0,29.0,1440.0,20.9,23.45,0.0,11.1,23.5,3.3,11.6,300.0,1418.0,6.8,10.0,1452.0,10.9,1451.0,36.0,1441.0,84.0,456.0,239.0,275.0,14.7,62.0,6.3,,
20220727,0.0,8.8,426.0,28.3,1334.0,19.3,18.55,0.0,19.5,18.6,2.9,11.5,330.0,1330.0,6.4,320.0,1502.0,10.6,1330.0,33.0,1335.0,94.0,429.0,539.0,375.0,11.9,58.0,5.8,,
20220728,0.0,8.1,337.0,29.7,1505.0,20.3,18.9,0.0,21.6,18.9,1.4,9.3,200.0,1228.0,3.7,320.0,1635.0,8.1,1228.0,27.0,1542.0,99.0,509.0,578.0,339.0,12.2,56.0,5.1,,
20220729,0.2,11.2,321.0,26.5,1406.0,18.7,18.85,0.0,15.3,18.9,1.4,7.7,310.0,1652.0,4.5,320.0,1657.0,7.0,1655.0,40.0,1404.0,92.0,507.0,13.0,420.0,13.3,64.0,3.8,,
20220730,0.0,8.6,305.0,31.3,1359.0,20.5,19.95,0.0,22.7,20.0,2.6,12.9,360.0,1356.0,6.5,350.0,1359.0,11.6,1356.0,24.0,1446.0,96.0,316.0,627.0,339.0,11.8,55.0,5.8,,
20220731,0.0,9.5,402.0,32.7,1215.0,22.1,21.1,0.0,23.2,21.1,1.7,13.0,30.0,1357.0,5.4,330.0,1215.0,11.0,1357.0,27.0,1236.0,93.0,340.0,629.0,341.0,12.9,54.0,5.7,,
20220801,0.0,10.2,441.0,32.8,1216.0,22.8,21.5,0.0,22.6,21.5,1.9,10.0,330.0,1248.0,5.5,330.0,1216.0,9.4,1233.0,24.0,1314.0,96.0,450.0,621.0,359.0,13.6,55.0,6.1,,
20220802,0.0,11.5,412.0,32.7,1410.0,22.4,22.1,0.0,21.2,22.1,1.9,10.0,320.0,1500.0,5.4,310.0,1600.0,8.9,1442.0,27.0,1333.0,98.0,508.0,585.0,383.0,13.6,57.0,6.2,,
20220803,0.0,12.0,353.0,35.5,1301.0,24.5,23.75,0.0,23.5,23.8,1.2,8.5,250.0,1147.0,3.5,320.0,1026.0,7.5,1147.0,22.0,1415.0,91.0,412.0,650.0,288.0,13.7,50.0,6.3,,
20220804,0.0,14.3,410.0,37.8,1423.0,26.7,26.05,0.0,23.5,26.1,1.7,12.6,300.0,1422.0,4.2,200.0,1139.0,11.4,1422.0,18.0,1503.0,80.0,322.0,696.0,29.0,13.9,45.0,7.1,,
20220805,0.0,16.8,125.0,34.2,1348.0,25.6,25.5,0.0,17.4,25.5,2.7,11.5,310.0,1658.0,6.5,320.0,1641.0,10.2,1658.0,28.0,805.0,72.0,111.0,478.0,0.0,15.7,49.0,7.3,,
20220806,0.0,15.3,300.0,31.8,1301.0,23.0,23.55,0.0,16.5,23.6,2.6,11.9,320.0,1430.0,6.8,310.0,1551.0,11.2,1430.0,36.0,1350.0,87.0,2350.0,244.0,258.0,15.7,59.0,6.0,,
20220807,0.0,11.2,413.0,31.4,1318.0,21.8,21.3,0.0,20.2,21.3,2.5,10.3,300.0,1323.0,6.0,320.0,1714.0,9.9,1323.0,34.0,1321.0,99.0,517.0,340.0,380.0,14.8,61.0,5.7,,
20220808,0.0,9.0,451.0,32.7,1353.0,21.7,20.85,0.0,23.7,20.9,2.0,10.6,330.0,1529.0,5.9,320.0,1445.0,9.5,1529.0,24.0,1455.0,97.0,506.0,615.0,346.0,12.4,53.0,5.9,,
